file,label,valence,activation,dominance,gender,predicted label,prediction,transcription,total_silence,total_duration,trimmed_duration,n_words,speed_rate_word,speed_rate_word_trimmed
Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M026.wav,hap,4.5,3.5,3.0,M,hap,1,"Great.  Well, that makes me very happy.  That makes us all happy here at D.S.L. Extreme.  Is there anything else I can help you with?",2.475,6.9,6.161,25,0.276,0.24644
Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M027.wav,neu,4.0,3.0,3.0,M,neu,1,All right.  You have a wonderful day.  Call us anytime.,0.5069999999999999,3.13,2.633,10,0.313,0.2633
Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_M028.wav,hap,4.0,3.5,3.0,M,neu,0,"All right.  Bye, bye.",0.695,1.68,1.01,4,0.42,0.2525
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F000.wav,neu,2.5,3.0,3.0,F,neu,1,You knew there was nothing in that.,1.4769999999999999,3.304,2.791,7,0.472,0.3987142857142857
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F001.wav,neu,2.0,3.0,3.5,F,hap,0,Only a trivial little broach.,0.7610000000000001,2.42,2.107,5,0.484,0.42140000000000005
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F003.wav,neu,2.5,3.0,3.5,F,neu,1,You worked the whole thing up in your jealous imagination.,0.8830000000000002,3.12,2.3000000000000003,10,0.312,0.23000000000000004
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F004.wav,neu,2.5,2.5,3.0,F,neu,1,"maybe just a little, but--",1.1549999999999998,2.59,1.4649999999999999,5,0.518,0.293
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F005.wav,neu,2.5,4.0,3.0,F,neu,1,And what of it?,1.0390000000000001,1.61,0.586,4,0.4025,0.1465
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F006.wav,neu,4.0,3.0,4.0,F,neu,1,"Well, I- he got a lot of pleasure out of it and it didn't hurt me.",0.9180000000000001,3.84,2.997,16,0.24,0.1873125
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F010.wav,neu,2.0,3.0,3.5,F,neu,1,I don't see why you want any.  You've already had three glasses.,1.299,3.5,2.206,12,0.2916666666666667,0.18383333333333332
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F011.wav,neu,2.0,3.0,3.5,F,neu,1,"Well, it seems silly to go on and on in such a thing.",1.0159999999999998,3.45,3.341,13,0.2653846153846154,0.257
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F012.wav,neu,2.5,2.5,3.5,F,neu,1,It's becoming a habit with you.,0.6769999999999998,2.38,2.326,6,0.39666666666666667,0.38766666666666666
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F014.wav,neu,2.5,2.5,3.5,F,neu,1,Just making myself fascinating for you.,1.0199999999999996,3.3,3.135,6,0.5499999999999999,0.5225
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F018.wav,ang,1.5,3.5,4.0,F,ang,1,"Um, It doesn't seem to have worked such wonders with you.",0.0,3.14,3.14,11,0.28545454545454546,0.28545454545454546
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F019.wav,ang,3.0,3.0,3.5,F,ang,1,"adder don't snap, they sting.",0.18999999999999995,2.19,1.886,5,0.438,0.3772
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F020.wav,ang,3.0,3.0,3.0,F,hap,0,They sting.,0.17599999999999993,1.21,1.21,2,0.605,0.605
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F021.wav,ang,1.0,4.0,4.5,F,ang,1,"I don't care if they bark and roll around like hoops, okay.",0.97,3.94,3.447,12,0.3283333333333333,0.28725
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F022.wav,neu,4.0,3.5,3.5,F,hap,0,"Yes, I did quite a bit.",0.4039999999999999,1.9,1.9,6,0.31666666666666665,0.31666666666666665
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F023.wav,ang,2.5,2.5,3.0,F,ang,1,Mind your own business.,0.22999999999999998,1.48,1.48,4,0.37,0.37
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F024.wav,ang,2.0,3.0,4.5,F,ang,1,"Oh dear, you really are becoming quite insufferable.  I would imagine it's because you're drunk.",0.18900000000000006,5.2,4.761,15,0.3466666666666667,0.3174
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F027.wav,ang,2.5,2.0,3.0,F,neu,0,"Not very funny, dear, you better have some more brandy.",0.376,3.05,0.767,10,0.305,0.0767
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F029.wav,ang,1.5,3.5,4.0,F,ang,1,Why?,1.1039999999999999,1.42,0.3730000000000001,1,1.42,0.3730000000000001
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F030.wav,ang,2.5,3.5,3.5,F,neu,0,There aren't any people upstairs; it's a photographer's studio.,0.34500000000000014,3.34,2.921,9,0.3711111111111111,0.32455555555555554
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F031.wav,ang,4.0,2.5,3.5,F,ang,1,They're away in Tunis.,0.0,2.06,2.06,4,0.515,0.515
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F032.wav,ang,2.0,2.5,4.0,F,neu,0,Turn it on again.,0.778,2.17,1.431,4,0.5425,0.35775
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F033.wav,ang,1.5,3.5,4.5,F,neu,0,"Fine, if you insist on being completely insolent.",2.082,5.35,3.7630000000000003,8,0.66875,0.47037500000000004
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F034.wav,ang,2.0,3.5,4.0,F,ang,1,"Well, do try to control yourself darling.",0.509,2.83,1.4180000000000001,7,0.4042857142857143,0.2025714285714286
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F035.wav,ang,2.0,2.5,4.0,F,ang,1,You really do need to develop uh a clearer head.,0.5670000000000002,4.04,3.503,10,0.404,0.3503
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F036.wav,ang,1.5,4.0,4.0,F,hap,0,I- I hate you.,0.984,2.28,1.3490000000000002,4,0.57,0.33725000000000005
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F037.wav,ang,2.0,3.5,4.0,F,ang,1,I hate you.,0.572,1.23,0.97,3,0.41,0.3233333333333333
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F038.wav,ang,1.0,4.5,5.0,F,ang,1,"No, no.  I'm tired of listening to you.  You're boorish and idiotic and completely overbearing.",2.1909999999999994,6.85,6.108,15,0.45666666666666667,0.40719999999999995
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F039.wav,ang,1.0,4.0,5.0,F,ang,1,"Yeah, very amusing.  Let me go.  I'm getting out of here.  I can't believe I intended to marry you.",0.508,6.06,4.823,19,0.3189473684210526,0.2538421052631579
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F040.wav,ang,1.0,4.5,5.0,F,ang,1,"Oh, marry you again?  I must have been insane.  What was I thinking?  I mean, you're completely outrageous.",2.399,7.27,6.662,18,0.40388888888888885,0.3701111111111111
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_F041.wav,ang,1.5,4.0,5.0,F,ang,1,Beast; brute; cad; whore,1.7900000000000003,3.73,3.0580000000000003,4,0.9325,0.7645000000000001
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M004.wav,ang,2.0,3.5,3.5,F,ang,1,"You must admit that he was in love with you, wasn't he?",1.7340000000000004,3.49,2.5260000000000002,12,0.29083333333333333,0.21050000000000002
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M005.wav,ang,2.0,3.5,3.5,F,ang,1,You let him kiss you.  You said you did.,1.433,2.91,1.5190000000000001,9,0.32333333333333336,0.1687777777777778
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M008.wav,ang,1.5,3.0,4.5,F,ang,1,"Well, that's a nice point of view I must say.",1.0750000000000002,2.74,1.931,10,0.274,0.1931
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M009.wav,neu,2.5,3.0,3.0,F,hap,0,"So am I, bored stiff.  Would you like some brandy?",2.267,4.75,3.7450000000000006,10,0.475,0.37450000000000006
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M010.wav,neu,3.0,3.5,3.0,F,sad,0,I'll have a little I think.,1.2830000000000001,2.47,1.718,6,0.4116666666666667,0.28633333333333333
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M013.wav,ang,2.0,4.0,4.5,F,ang,1,You needn't be so grand simply because you don't happen to want any at the moment.,1.982,5.27,4.252000000000001,16,0.329375,0.26575000000000004
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M014.wav,ang,2.0,3.5,4.5,F,ang,1,"Really, Amanda.",1.11,1.84,1.008,2,0.92,0.504
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M016.wav,ang,2.5,3.5,3.5,F,neu,0,"Oh, that reply has broken my heart.",1.274,2.87,2.599,7,0.41000000000000003,0.37128571428571433
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M019.wav,ang,2.0,3.5,4.5,F,ang,1,It's a pity you didn't take a little more brandy.  It might have made you a little less disagreeable.,0.661,4.84,4.273,19,0.25473684210526315,0.22489473684210526
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M022.wav,ang,1.5,3.0,5.0,F,ang,1,They snap.,0.483,1.08,0.595,2,0.54,0.2975
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M024.wav,ang,1.5,3.5,4.0,F,ang,1,Did you see much of Peter Burden after the divorce?,0.742,3.12,2.93,10,0.312,0.29300000000000004
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M025.wav,ang,2.0,3.5,4.0,F,ang,1,I suppose you let him kiss you a good deal more then.,0.414,2.97,2.586,12,0.24750000000000003,0.2155
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M026.wav,ang,2.0,4.5,4.5,F,ang,1,"You must have a riotous time, no restraint at all, very enjoyable.  I mean, you never had much anyway.",1.1579999999999997,5.3,4.723,19,0.2789473684210526,0.24857894736842104
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M037.wav,ang,1.5,4.0,4.5,F,ang,1,Turn it off.  It is driving me mad.,1.766,3.08,1.882,8,0.385,0.23525
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M038.wav,ang,1.5,4.0,4.5,F,hap,0,Turn it off.,0.8800000000000001,1.62,1.074,3,0.54,0.35800000000000004
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M039.wav,ang,2.0,3.5,4.0,F,ang,1,Turn it off.,1.156,1.68,0.5670000000000001,3,0.5599999999999999,0.18900000000000003
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M040.wav,ang,1.5,4.5,4.0,F,ang,1,Amanda-- Listen- Listen-,1.3319999999999996,2.73,1.825,3,0.91,0.6083333333333333
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M041.wav,ang,2.5,4.0,4.0,F,hap,0,Very music- amusing indeed.,0.9550000000000001,2.71,2.174,4,0.6775,0.5435
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M042.wav,ang,2.0,4.0,4.5,F,ang,1,"You are a vile tempered, loose living, wicked little beast, and I never want to set eyes on you again.",0.575,4.16,3.68,20,0.20800000000000002,0.184
Session5/sentences/wav/Ses05F_script03_2/Ses05F_script03_2_M043.wav,ang,1.0,4.5,5.0,F,ang,1,"Shut up, shut up.  I wouldn't marry you again if you came crawling to me on bended knee. You're a mean, evil-minded little vampire and I hope to God I never set eyes on you again.",2.792000000000001,9.88,8.198,36,0.2744444444444445,0.22772222222222224
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F001.wav,neu,2.5,2.5,3.0,F,neu,1,She's been in New York three and a half years.  Why all of the sudden?,1.1539999999999997,3.96,2.824,15,0.264,0.18826666666666667
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F006.wav,ang,2.0,3.5,3.5,F,neu,0,She's not his girl.  She knows she's not.,0.6639999999999998,2.53,1.9069999999999998,8,0.31625,0.23837499999999998
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F010.wav,ang,1.5,4.0,4.5,F,ang,1,I want you to pretend like he's coming back!,1.0699999999999998,3.19,2.09,9,0.35444444444444445,0.23222222222222222
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F011.wav,ang,1.5,3.5,4.0,F,ang,1,"Because if he's not coming back, then I'll kill myself.",1.106,3.31,2.231,10,0.331,0.2231
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F012.wav,ang,1.5,4.5,5.0,F,ang,1,"Laugh.  Laugh at me, but what happens the night that she goes to sleep in his bed, and his memorial breaks in pieces?",2.967999999999999,8.2,6.758,23,0.3565217391304348,0.29382608695652174
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F014.wav,ang,2.0,3.5,4.0,F,ang,1,"Only last week, another boy turned up in Detroit, been missing longer than Larry, you read it yourself.",1.4249999999999994,5.64,4.702999999999999,18,0.3133333333333333,0.2612777777777777
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F016.wav,sad,2.5,3.5,3.5,F,neu,0,You've got to believe. You've got to--,1.006,2.34,1.1749999999999998,7,0.33428571428571424,0.16785714285714284
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_F017.wav,ang,1.5,3.5,3.5,F,ang,1,I can't help it!,0.831,1.66,1.176,4,0.415,0.294
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M000.wav,neu,3.0,2.5,2.5,F,neu,1,Why does that bother you?,1.082,2.13,1.999,5,0.426,0.39980000000000004
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M001.wav,neu,3.0,3.5,3.0,F,neu,1,Well maybe.  Maybe she just wanted to see her again.,2.652,5.07,3.9870000000000005,10,0.507,0.39870000000000005
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M002.wav,neu,2.5,3.0,3.5,F,hap,0,"What did you mean? He lived next door to the girl all of his life, why wouldn't he want to see her again? Don't look at me like that, he didn't tell me any more than he told you.",3.947,9.77,8.431000000000001,39,0.2505128205128205,0.2161794871794872
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M016.wav,ang,1.5,4.0,4.5,F,ang,1,What do you mean me above all?  Look at you.  You're shaking!,1.468,3.97,3.119,12,0.33083333333333337,0.2599166666666667
Session5/sentences/wav/Ses05F_script01_2/Ses05F_script01_2_M017.wav,ang,1.5,4.0,5.0,F,ang,1,"What have I got to hide?  What the hell is the matter with you, Kate?",2.5230000000000006,4.86,3.192,15,0.324,0.21280000000000002
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F001.wav,neu,2.0,3.0,3.5,M,neu,1,Only a trivial little broach.,0.26900000000000013,2.39,2.046,5,0.47800000000000004,0.40919999999999995
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F002.wav,neu,2.5,3.0,3.0,M,neu,1,Not at all.  I quite like it.  I wear it often.,1.126,3.64,3.296,11,0.33090909090909093,0.29963636363636365
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F004.wav,neu,3.5,3.0,3.0,M,neu,1,"Oh, maybe a little.  Nothing serious.",1.074,3.43,2.925,6,0.5716666666666667,0.4875
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F005.wav,neu,2.0,2.5,3.0,M,neu,1,"Well, what of it.",0.514,1.46,1.35,4,0.365,0.3375
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F006.wav,neu,2.0,3.5,4.0,M,neu,1,Well it gave him a lot of pleasure and it didn't hurt me.,1.0320000000000003,3.26,2.161,13,0.25076923076923074,0.16623076923076924
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F009.wav,neu,3.0,2.0,2.5,M,neu,1,No thanks.,0.0,1.64,1.64,2,0.82,0.82
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F012.wav,neu,2.5,2.0,3.0,M,neu,1,It's becoming a habit with you.,0.8460000000000004,2.59,2.02,6,0.43166666666666664,0.33666666666666667
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F015.wav,neu,2.5,3.0,3.0,M,neu,1,Just making myself fascinating for you.,0.17500000000000002,2.8,2.662,6,0.4666666666666666,0.44366666666666665
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F017.wav,ang,2.0,3.0,3.5,M,neu,0,"No, it isn't.",0.0,1.42,1.42,3,0.47333333333333333,0.47333333333333333
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F018.wav,ang,1.5,3.0,4.0,M,ang,1,"No, it it is not, be quiet.",1.4390000000000003,2.85,1.813,7,0.40714285714285714,0.259
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F023.wav,neu,3.5,3.0,3.5,M,neu,1,"Yes, I did quite a lot.",0.41800000000000015,1.86,1.776,6,0.31,0.296
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F026.wav,neu,2.5,3.0,3.0,M,neu,1,You always had a weak head.,0.613,1.84,1.254,6,0.3066666666666667,0.209
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F028.wav,ang,2.5,2.5,3.5,M,neu,0,Not- Would you shut up.,1.4449999999999998,2.88,2.295,5,0.576,0.45899999999999996
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F034.wav,ang,2.0,3.5,4.0,M,ang,1,Very well.  If you have to be boorish and idiotic.,1.467,4.28,2.8419999999999996,10,0.42800000000000005,0.28419999999999995
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F035.wav,ang,1.5,3.5,3.5,M,ang,1,You are far too temperamental.  Try to control yourself.,0.0,3.01,2.67,9,0.33444444444444443,0.29666666666666663
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F036.wav,ang,1.5,4.5,4.0,M,ang,1,Go away!  Go away!  I- I hate you.,1.4219999999999997,3.34,2.992,8,0.4175,0.374
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F037.wav,ang,2.0,3.5,4.5,M,ang,1,"You know what, I'm sick and tire of listening to you.  You're a-- You're a total sadistic bully.",1.298,5.32,4.375,18,0.29555555555555557,0.24305555555555555
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F038.wav,ang,1.5,4.5,4.5,M,ang,1,"Stop.  Would you just go away?  I mean, you're conceited, and overbearing, and utterly impossible.",2.3959999999999995,6.59,5.328,15,0.4393333333333333,0.3552
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F039.wav,ang,1.5,4.5,4.5,M,ang,1,This is the end! Do you understand me? This is the end.,0.387,3.32,3.242,12,0.27666666666666667,0.27016666666666667
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F040.wav,ang,1.0,4.5,5.0,M,ang,1,"Yes, I am. Let go with me",0.6939999999999997,2.38,1.8980000000000001,7,0.33999999999999997,0.2711428571428572
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F041.wav,ang,1.5,4.5,5.0,M,ang,1,"You are a cruel fiend and I-I loath you.  I thank God I realized who you are before I decided to marry you again.  Oh my God, never!",1.1480000000000006,8.54,8.317,28,0.305,0.2970357142857143
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F042.wav,ang,2.0,4.5,4.5,M,hap,0,Beast,0.595,0.96,0.693,1,0.96,0.693
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F043.wav,ang,1.5,4.5,5.0,M,hap,0,Brute,0.33699999999999997,1.01,0.556,1,1.01,0.556
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_F044.wav,ang,1.0,4.5,5.0,M,hap,0,pig,0.19699999999999995,1.16,0.7809999999999999,1,1.16,0.7809999999999999
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M008.wav,ang,1.5,4.0,4.5,M,ang,1,"Well, that's a nice point of view I must say.",1.1310000000000002,2.85,1.7570000000000001,10,0.28500000000000003,0.17570000000000002
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M009.wav,ang,2.0,3.5,4.0,M,ang,1,"Me, too, bored stiff.",0.9400000000000001,2.25,1.349,4,0.5625,0.33725
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M010.wav,neu,3.0,2.5,2.0,M,neu,1,Do you want some brandy?,1.131,1.89,0.809,5,0.378,0.1618
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M011.wav,neu,3.0,3.5,3.0,M,hap,0,I think I'll have a little.,0.0,1.88,1.88,6,0.3133333333333333,0.3133333333333333
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M015.wav,ang,1.5,3.0,3.5,M,ang,1,"Amanda, really.",1.049,2.0,1.03,2,1.0,0.515
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M020.wav,ang,2.5,3.0,3.5,M,ang,1,It's a pity you didn't have a little bit more brandy.  It might have made you a little less disagreeable.,2.154,5.35,4.327,20,0.26749999999999996,0.21635
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M023.wav,ang,1.5,4.0,4.5,M,ang,1,They snap.,0.18899999999999995,1.25,0.804,2,0.625,0.402
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M024.wav,neu,2.5,3.0,4.0,M,neu,1,"So, did you see much of Peter Burden after the divorce?",4.068,6.66,5.587,11,0.6054545454545455,0.5079090909090909
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M025.wav,ang,3.5,3.0,3.5,M,ang,1,"You must have let him kiss you quite a good deal more then, huh?",1.365,4.32,3.819,14,0.3085714285714286,0.2727857142857143
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M026.wav,ang,1.5,4.0,4.5,M,hap,0,"I'm sure you had a riotous time, no restrain at all, very enjoyable.  You never had much anyway.",1.893,7.43,4.413,18,0.41277777777777774,0.24516666666666667
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M027.wav,ang,2.0,3.5,4.5,M,ang,1,I am not the slightest bit drunk.,0.9640000000000003,2.99,2.62,7,0.42714285714285716,0.3742857142857143
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M028.wav,ang,1.5,4.0,5.0,M,ang,1,I do believe that I have said already that I had three minuet liquor glasses of brandy in the entire evening.  A child of two couldn't get drunk of that.,1.5330000000000001,7.94,7.13,30,0.26466666666666666,0.23766666666666666
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M029.wav,ang,2.0,4.5,4.5,M,ang,1,"Oh, really?  How about a child of three, or child of six, what about a child of nine?",1.2189999999999994,4.55,3.5900000000000003,18,0.25277777777777777,0.19944444444444445
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M030.wav,ang,2.0,5.0,4.5,M,ang,1,"You know, we could get a really good debate going on about this.  You know intemperate tots.",2.262,5.6,4.398,17,0.32941176470588235,0.2587058823529412
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M031.wav,ang,1.5,4.0,4.5,M,ang,1,You know what?  That's a very good idea.  I think I will.,1.778,3.64,2.592,12,0.30333333333333334,0.216
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M032.wav,ang,2.0,3.5,3.5,M,ang,1,"You better turn that off, I think.",1.0940000000000003,2.1,1.045,7,0.3,0.14928571428571427
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M033.wav,ang,2.5,3.5,3.5,M,ang,1,Because it's very late and you'll disturb the people upstairs.,0.95,3.63,2.697,10,0.363,0.2697
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M034.wav,ang,2.5,3.5,3.5,M,ang,1,"Well, there are people downstairs, I suppose.",0.5100000000000005,2.49,2.0389999999999997,7,0.35571428571428576,0.29128571428571426
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M035.wav,ang,2.0,3.5,4.0,M,ang,1,This is no time of the year for Tunis.,1.095,2.86,2.039,9,0.31777777777777777,0.22655555555555557
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M036.wav,ang,2.5,3.5,3.5,M,ang,1,I do I shall do no such thing.,0.8670000000000002,2.16,1.347,8,0.27,0.168375
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M037.wav,ang,1.0,4.0,4.5,M,ang,1,Turn it off.  It's driving me mad.,0.9569999999999999,2.5,1.888,7,0.35714285714285715,0.2697142857142857
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M038.wav,ang,1.5,4.0,4.5,M,ang,1,Turn it off!,0.7979999999999999,1.44,0.566,3,0.48,0.18866666666666665
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M039.wav,ang,2.0,3.0,4.0,M,ang,1,Very amusing indeed.,1.2439999999999998,2.54,1.51,3,0.8466666666666667,0.5033333333333333
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M040.wav,ang,4.0,4.0,3.5,M,ang,1,Ja! Very funny.,2.375,3.37,2.609,3,1.1233333333333333,0.8696666666666667
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M041.wav,ang,1.0,4.5,5.0,M,ang,1,"You are a vile tempered, wicked living, evil little beast.  And I hope I never set eyes on you ever again.",3.4529999999999994,8.26,6.834,21,0.3933333333333333,0.3254285714285714
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M042.wav,ang,1.0,4.5,4.5,M,ang,1,"Oh, you're not going like this.",0.6040000000000001,1.74,1.1760000000000002,6,0.29,0.19600000000000004
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M043.wav,ang,1.5,4.0,4.5,M,ang,1,"[GARBAGE] No, you're not.",0.3780000000000001,2.24,1.883,4,0.56,0.47075
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M044.wav,ang,1.0,5.0,5.0,M,ang,1,oh! Marry you again? I wouldn't marry you again if you came crawling to me on bended knee.,0.5519999999999996,4.47,4.278,18,0.24833333333333332,0.23766666666666664
Session5/sentences/wav/Ses05M_script03_2/Ses05M_script03_2_M045.wav,ang,1.0,5.0,5.0,M,ang,1,You're a wicked little vampire.  And I pray to God I never set eyes on you again as long as I live.,1.813,6.01,4.840999999999999,22,0.2731818181818182,0.22004545454545452
Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F000.wav,neu,3.5,2.0,2.5,M,sad,0,You're the only one I know who loves his parents.,0.0,2.95,2.95,10,0.29500000000000004,0.29500000000000004
Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F001.wav,hap,4.0,2.5,2.5,M,hap,1,It's all right.  It's a good thing.  It's lovely here.  The air is sweet.,0.0,7.29,7.29,14,0.5207142857142857,0.5207142857142857
Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F003.wav,neu,3.0,2.0,3.0,M,neu,1,"Well, your mother, first of all, pretty much told me to leave.",0.15899999999999997,3.73,1.994,12,0.31083333333333335,0.16616666666666666
Session5/sentences/wav/Ses05M_script01_3/Ses05M_script01_3_F006.wav,neu,3.5,2.0,3.0,M,hap,0,"I figured they would, your mother at least.",0.0,3.55,3.237,8,0.44375,0.404625
